EOM_DT,CUSIP,SEC_SYM,MF_FAM_DESC,MF_NM,MF_CLASS,EXISTS_ON_MSTA,CHANNEL,ACCT_TYP,PROGRAM,LEGACY_PROGRAM,RTMT_ACCT_TYP,TRADE_SIDE,EXCHANGE_IND,GROSS_AMOUNT,NET_ORIG_AMOUNT,NET_AMOUNT,TRD_CNT,Is_it_a_MF,Rec,ACL,Fund_ID,Brand,Mstar_Cat,US_cat
2026-02-28,3NX39RBSV,WWLNX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,FUNDSOURCE,SEP,S,N,3016710.78,-3016710.78,-3016710.78,4,Y,Y,N,FSINV8R1QP,capital group,US Fund Small Growth,US Fund Small Growth
2025-07-31,JH75LXO6Q,GGOGX,MFS,MFS Blend Fund A,A,Y,PCG,ADVISORY,ADVISORY,CUSTOMCHOICE,IRA,S,N,2779990.83,-2779990.83,-2779990.83,50,N,Y,N,FSCAPUR81B,MFS,US Fund Small Blend,US Fund Small Blend
2025-11-30,3TV3I12VJ,ZZOUX,AMERICAN FUNDS,AMERICAN FUNDS Bond Fund A,A,Y,WFAS,ADVISORY,ADVISORY,BROKERAGE,IRA,S,N,3223602.74,-3223602.74,-3223602.74,42,Y,Y,N,FSUSA1CZS7,capital group,US Fund High Yield Bond,US Fund High Yield Bond
2025-02-28,2960361I2,FEGTX,JPMORGAN,JPMORGAN Bond Fund A,A,Y,WFAS,ADVISORY,ADVISORY,FC/QC,SIM,P,N,2305244.11,2305244.11,2305244.11,44,Y,Y,N,FSCAP0TE0V,JPMorgan,US Fund Multisector Bond,US Fund Multisector Bond
2025-05-31,BSWRPBJEK,WMAQX,JPMORGAN,JPMORGAN Growth Fund INV,INV,Y,FINET,BROKERAGE,BROKERAGE,PERSONALIZED UMA,SIM,P,N,743582.73,743582.73,743582.73,31,Y,Y,Y,FSINVVT0VG,JPMorgan,US Fund Large Growth,US Fund Large Growth
2025-11-30,U6N7HV3IZ,HRUUX,JPMORGAN,JPMORGAN Value Fund S,S,Y,WFAS,BROKERAGE,BROKERAGE,FC/QC,SEP,S,N,2629307.38,-2629307.38,-2629307.38,32,Y,Y,Y,FSUSAS5BKX,JPMorgan,US Fund Large Value,US Fund Large Value
2025-03-31,DMLY4LYK8,VOLIX,BLACKROCK,BLACKROCK Value Fund C,C,Y,PCG,BROKERAGE,BROKERAGE,PERSONALIZED UMA,QP,P,Y,2985783.21,2985783.21,2985783.21,38,N,N,Y,FSINVW6LMH,BlackRock,US Fund Large Value,US Fund Large Value
2025-05-31,8J5ECRUYF,VYCGX,INVESCO,INVESCO Bond Fund INST,INST,N,FCCS,BROKERAGE,BROKERAGE,FC/QC,SEP,P,N,3956290.44,3956290.44,3956290.44,12,Y,Y,N,FSINV30AHC,Invesco,US Fund High Yield Bond,US Fund High Yield Bond
2026-03-31,QZXEBB9EI,NKJYX,VANGUARD,VANGUARD Bond Fund A,A,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,SIM,P,N,3517412.69,3517412.69,3517412.69,12,Y,Y,Y,FSC4693666,Vanguard,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-01-31,2DHYLURTP,TISHX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,PCG,ADVISORY,ADVISORY,CUSTOMCHOICE,SEP,P,N,3917.14,3917.14,3917.14,10,Y,N,Y,FSINVHRONH,capital group,US Fund Large Growth,US Fund Large Growth
2026-02-28,7BH25LLO3,MAQHX,DWS FUNDS,DWS FUNDS Bond Fund C,C,Y,WBS,BROKERAGE,BROKERAGE,PIM,SEP,P,N,363121.76,363121.76,363121.76,11,Y,Y,Y,FSC8694117,DWS,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-11-30,QTL3Q4N89,MHJNX,MFS,MFS Blend Fund A,A,Y,FINET,BROKERAGE,BROKERAGE,PIM,NON-RETIREMENT,P,N,3536061.01,3536061.01,3536061.01,12,Y,N,Y,FSCAPO8FAQ,MFS,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-12-31,R7KO64T02,XMHMX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Blend Fund C,C,Y,WFAS,BROKERAGE,BROKERAGE,BROKERAGE,NON-RETIREMENT,P,N,3510191.24,3510191.24,3510191.24,40,Y,Y,N,FSC8379085,Franklin Templeton,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-06-30,O4KH2VLPY,NUYTX,PIMCO,PIMCO Blend Fund A,A,Y,WFAS,ADVISORY,ADVISORY,ASSET ADVISOR,SEP,S,N,1190360.63,-1190360.63,-1190360.63,17,Y,Y,Y,FSINVNDQ6K,PIMCO,US Fund Small Blend,US Fund Small Blend
2025-12-31,4DPJA1WJ0,OLABX,PIMCO,PIMCO Bond Fund S,S,Y,WFAS,BROKERAGE,BROKERAGE,PERSONALIZED UMA,SIM,P,N,1929992.52,1929992.52,1929992.52,25,Y,Y,N,FSCAP7M9HW,PIMCO,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-03-31,2DHYLURTP,TISHX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,PCG,ADVISORY,ADVISORY,ASSET ADVISOR,IRA,P,Y,3996073.23,3996073.23,3996073.23,25,Y,Y,N,FSINVHRONH,capital group,US Fund Large Growth,US Fund Large Growth
2025-06-30,HZIOYKL1C,LZZBX,FIRST EAGLE,FIRST EAGLE Bond Fund A,A,Y,FCCS,ADVISORY,ADVISORY,CUSTOMCHOICE,QP,P,N,3068416.81,3068416.81,3068416.81,11,Y,Y,N,FSUSAMFLIX,First Eagle,US Fund Multisector Bond,US Fund Multisector Bond
2025-12-31,17MGFXC08,CNJLX,NUVEEN,NUVEEN Blend Fund INV,INV,Y,PCG,BROKERAGE,BROKERAGE,ASSET ADVISOR,IRA,P,N,4627905.21,4627905.21,4627905.21,36,Y,Y,Y,FSUSALNO19,Nuveen,US Fund Small Blend,US Fund Small Blend
2025-02-28,1KERPETIU,RJKTX,VANGUARD,VANGUARD Bond Fund A,A,N,PCG,ADVISORY,ADVISORY,CUSTOMCHOICE,SEP,P,N,3310270.12,3310270.12,3310270.12,31,Y,Y,Y,FSINVZ17YR,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2026-03-31,QTL3Q4N89,MHJNX,MFS,MFS Blend Fund A,A,Y,WFAS,ADVISORY,ADVISORY,PIM,NON-RETIREMENT,S,N,456138.82,-456138.82,-456138.82,17,Y,Y,N,FSCAPO8FAQ,MFS,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-01-31,E2ATN2TWD,IZSNX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Bond Fund INST,INST,Y,WFAS,BROKERAGE,BROKERAGE,FC/QC,QP,P,Y,3482506.52,3482506.52,3482506.52,4,Y,N,Y,FSC7967512,Franklin Templeton,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-11-30,8MGYN2JCP,LZEHX,NUVEEN,NUVEEN Estate Fund A,A,Y,PCG,ADVISORY,ADVISORY,BROKERAGE,QP,S,N,2374384.53,-2374384.53,-2374384.53,34,Y,Y,Y,FSCAP9SFEF,Nuveen,US Fund Real Estate,US Fund Real Estate
2026-01-31,3J2D54I3Q,HUFAX,NUVEEN,NUVEEN Value Fund INV,INV,Y,PCG,ADVISORY,ADVISORY,BROKERAGE,SIM,P,N,4745332.88,4745332.88,4745332.88,44,Y,N,Y,FSC8073988,Nuveen,US Fund Large Value,US Fund Large Value
2025-05-31,QJIDKNWI5,EIPIX,JPMORGAN,JPMORGAN Allocation Fund INST,INST,Y,WBS,ADVISORY,ADVISORY,PIM,SEP,P,N,3635651.49,3635651.49,3635651.49,1,Y,Y,Y,FSCAPZ4DKB,JPMorgan,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-02-28,WYJXRPJ1E,LHRMX,INVESCO,INVESCO Bond Fund A,A,Y,FCCS,BROKERAGE,BROKERAGE,ASSET ADVISOR,QP,P,N,741424.61,741424.61,741424.61,19,Y,N,N,FSCAPRK315,Invesco,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-07-31,BPLJD84U8,ZRHBX,PIMCO,PIMCO Blend Fund A,A,Y,WBS,ADVISORY,ADVISORY,FC/QC,IRA,S,N,2860330.19,-2860330.19,-2860330.19,22,Y,Y,Y,FSCAPPXIH2,PIMCO,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2026-03-31,DMLY4LYK8,VOLIX,BLACKROCK,BLACKROCK Value Fund C,C,Y,WFAS,ADVISORY,ADVISORY,ASSET ADVISOR,NON-RETIREMENT,P,N,1689661.47,1689661.47,1689661.47,48,Y,N,Y,FSINVW6LMH,BlackRock,US Fund Large Value,US Fund Large Value
2025-10-31,WYJXRPJ1E,LHRMX,INVESCO,INVESCO Bond Fund A,A,Y,FINET,BROKERAGE,BROKERAGE,PIM,IRA,S,N,940084.49,-940084.49,-940084.49,11,Y,N,Y,FSCAPRK315,Invesco,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2026-03-31,7BH25LLO3,MAQHX,DWS FUNDS,DWS FUNDS Bond Fund C,C,Y,PCG,ADVISORY,ADVISORY,BROKERAGE,SIM,P,N,869099.91,869099.91,869099.91,24,Y,Y,N,FSC8694117,DWS,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-07-31,2EK3ZEZQA,CGVOX,JPMORGAN,JPMORGAN Allocation Fund A,A,Y,WBS,ADVISORY,ADVISORY,CUSTOMCHOICE,SIM,S,Y,619802.36,-619802.36,-619802.36,23,Y,N,Y,FSUSAD1XUN,JPMorgan,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-05-31,HZIOYKL1C,LZZBX,FIRST EAGLE,FIRST EAGLE Bond Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,FUNDSOURCE,NON-RETIREMENT,P,N,248730.39,248730.39,248730.39,18,Y,Y,N,FSUSAMFLIX,First Eagle,US Fund Multisector Bond,US Fund Multisector Bond
2025-08-31,4V30T9NT3,QWPSX,INVESCO,INVESCO Growth Fund C,C,Y,PCG,ADVISORY,ADVISORY,MASTERS,SEP,S,N,3237034.09,-3237034.09,-3237034.09,25,Y,Y,Y,FSCAP5YC33,Invesco,US Fund Small Growth,US Fund Small Growth
2025-11-30,3NX39RBSV,WWLNX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,FCCS,ADVISORY,ADVISORY,PIM,QP,P,N,3118218.68,3118218.68,3118218.68,39,Y,Y,Y,FSINV8R1QP,capital group,US Fund Small Growth,US Fund Small Growth
2025-05-31,DK0GET8T6,VGVMX,BLACKROCK,BLACKROCK Bond Fund INST,INST,Y,WFAS,BROKERAGE,BROKERAGE,MASTERS,NON-RETIREMENT,S,N,4307527.26,-4307527.26,-4307527.26,49,Y,Y,N,FSC6963457,BlackRock,US Fund High Yield Bond,US Fund High Yield Bond
2025-07-31,QJIDKNWI5,EIPIX,JPMORGAN,JPMORGAN Allocation Fund INST,INST,Y,FCCS,BROKERAGE,BROKERAGE,MASTERS,SIM,S,N,3403938.37,-3403938.37,-3403938.37,48,Y,N,Y,FSCAPZ4DKB,JPMorgan,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-06-30,C8BBI4WIR,CYMGX,NUVEEN,NUVEEN Blend Fund A,A,Y,FCCS,BROKERAGE,BROKERAGE,PIM,QP,S,N,1112204.79,-1112204.79,-1112204.79,11,Y,N,Y,FSUSAGQ1Y8,Nuveen,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-08-31,ZW9XA3KX7,DDCOX,CAPITAL GROUP,CAPITAL GROUP Blend Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,PIM,IRA,P,N,1293629.93,1293629.93,1293629.93,15,Y,Y,Y,FSCAPVVD5U,capital group,US Fund Small Blend,US Fund Small Blend
2025-06-30,2960361I2,FEGTX,JPMORGAN,JPMORGAN Bond Fund A,A,Y,WFAS,ADVISORY,ADVISORY,ASSET ADVISOR,SIM,P,N,1470608.58,1470608.58,1470608.58,33,Y,Y,Y,FSCAP0TE0V,JPMorgan,US Fund Multisector Bond,US Fund Multisector Bond
2025-01-31,17MGFXC08,CNJLX,NUVEEN,NUVEEN Blend Fund INV,INV,Y,FCCS,ADVISORY,ADVISORY,PERSONALIZED UMA,NON-RETIREMENT,S,N,754316.87,-754316.87,-754316.87,46,Y,Y,Y,FSUSALNO19,Nuveen,US Fund Small Blend,US Fund Small Blend
2025-06-30,R7KO64T02,XMHMX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Blend Fund C,C,Y,PCG,BROKERAGE,BROKERAGE,CUSTOMCHOICE,SIM,S,N,24065.15,-24065.15,-24065.15,50,Y,Y,Y,FSC8379085,Franklin Templeton,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-07-31,8VMUHXID4,JTOUX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Bond Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,BROKERAGE,SEP,S,Y,1916890.44,-1916890.44,-1916890.44,34,Y,Y,Y,FSINVCNRVP,Franklin Templeton,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-04-30,C8D1WJCIT,EKRMX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Estate Fund C,C,Y,WBS,ADVISORY,ADVISORY,CUSTOMCHOICE,IRA,S,Y,1722076.7,-1722076.7,-1722076.7,20,Y,Y,Y,FSC7392545,Franklin Templeton,US Fund Real Estate,US Fund Real Estate
2025-06-30,7BH25LLO3,MAQHX,DWS FUNDS,DWS FUNDS Bond Fund C,C,N,WBS,BROKERAGE,BROKERAGE,FUNDSOURCE,NON-RETIREMENT,P,Y,3434057.38,3434057.38,3434057.38,26,Y,Y,N,FSC8694117,DWS,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-12-31,QVNB4GH2M,WSHAX,NUVEEN,NUVEEN Growth Fund S,S,Y,WFAS,BROKERAGE,BROKERAGE,FC/QC,SEP,P,Y,2523415.46,2523415.46,2523415.46,40,Y,N,Y,FSCAPUT3V8,Nuveen,US Fund Small Growth,US Fund Small Growth
2025-01-31,4FMYZYCWT,GMHYX,DWS FUNDS,DWS FUNDS Bond Fund A,A,Y,WBS,ADVISORY,ADVISORY,CUSTOMCHOICE,NON-RETIREMENT,S,N,2084169.44,-2084169.44,-2084169.44,41,Y,Y,Y,FSCAPZUVDG,DWS,US Fund High Yield Bond,US Fund High Yield Bond
2025-05-31,OQW9JA2M0,QUTIX,VANGUARD,VANGUARD Growth Fund C,C,Y,WBS,BROKERAGE,BROKERAGE,ASSET ADVISOR,SEP,S,N,3503781.37,-3503781.37,-3503781.37,7,Y,Y,Y,FSCAP2IIZJ,Vanguard,US Fund Large Growth,US Fund Large Growth
2025-04-30,OQW9JA2M0,QUTIX,VANGUARD,VANGUARD Growth Fund C,C,Y,FCCS,ADVISORY,ADVISORY,PERSONALIZED UMA,SEP,P,N,2049076.27,2049076.27,2049076.27,1,Y,N,N,FSCAP2IIZJ,Vanguard,US Fund Large Growth,US Fund Large Growth
2025-03-31,EDFQS3D63,XYKKX,INVESCO,INVESCO Allocation Fund A,A,N,FCCS,BROKERAGE,BROKERAGE,FUNDSOURCE,SIM,S,Y,3897741.35,-3897741.35,-3897741.35,19,Y,Y,N,FSC8043975,Invesco,US Fund Tactical Allocation,US Fund Tactical Allocation
2026-02-28,JSG65KXVF,TOUNX,FIRST EAGLE,FIRST EAGLE Blend Fund INST,INST,Y,PCG,BROKERAGE,BROKERAGE,BROKERAGE,IRA,P,N,4008079.72,4008079.72,4008079.72,43,Y,Y,N,FSCAP4FGYV,First Eagle,US Fund Small Blend,US Fund Small Blend
2025-05-31,SLWF90KM3,NSHVX,FIDELITY,FIDELITY Blend Fund A,A,Y,WBS,ADVISORY,ADVISORY,PERSONALIZED UMA,SEP,S,N,465210.1,-465210.1,-465210.1,45,Y,N,Y,FSUSA4BHGL,Fidelity,US Fund Small Blend,US Fund Small Blend
2025-02-28,WJCKJLTEI,SSBKX,FIRST EAGLE,FIRST EAGLE Blend Fund C,C,Y,PCG,BROKERAGE,BROKERAGE,PERSONALIZED UMA,QP,P,N,3632192.35,3632192.35,3632192.35,12,Y,N,Y,FSC7422675,First Eagle,US Fund Small Blend,US Fund Small Blend
2025-08-31,T7E8G8JDP,SIPNX,CAPITAL GROUP,CAPITAL GROUP Blend Fund A,A,Y,PCG,ADVISORY,ADVISORY,PIM,IRA,S,N,565130.93,-565130.93,-565130.93,44,Y,N,Y,FSUSAYANEZ,capital group,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-11-30,2DHYLURTP,TISHX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,WBS,BROKERAGE,BROKERAGE,FUNDSOURCE,SIM,S,N,2595738.85,-2595738.85,-2595738.85,44,Y,Y,N,FSINVHRONH,capital group,US Fund Large Growth,US Fund Large Growth
2025-01-31,QT3WVEDN9,OJDPX,BLACKROCK,BLACKROCK Blend Fund A,A,Y,WBS,ADVISORY,ADVISORY,CUSTOMCHOICE,IRA,P,N,4671889.92,4671889.92,4671889.92,21,Y,N,Y,FSINV1KDAD,BlackRock,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-09-30,2DHYLURTP,TISHX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,WFAS,ADVISORY,ADVISORY,PERSONALIZED UMA,IRA,S,N,2016683.33,-2016683.33,-2016683.33,29,Y,N,Y,FSINVHRONH,capital group,US Fund Large Growth,US Fund Large Growth
2025-02-28,4FMYZYCWT,GMHYX,DWS FUNDS,DWS FUNDS Bond Fund A,A,Y,WFAS,BROKERAGE,BROKERAGE,MASTERS,QP,P,N,179641.75,179641.75,179641.75,42,Y,N,Y,FSCAPZUVDG,DWS,US Fund High Yield Bond,US Fund High Yield Bond
2026-02-28,IUC039TEX,YENPX,DWS FUNDS,DWS FUNDS Bond Fund A,A,Y,WBS,BROKERAGE,BROKERAGE,PIM,SIM,P,N,2272572.68,2272572.68,2272572.68,49,Y,Y,Y,FSUSA4DZT8,DWS,US Fund Multisector Bond,US Fund Multisector Bond
2025-09-30,3KKV9RFTM,OOLIX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Growth Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,FC/QC,IRA,P,Y,3510629.22,3510629.22,3510629.22,13,Y,N,Y,FSUSA9SEXI,Franklin Templeton,US Fund Small Growth,US Fund Small Growth
2026-02-28,6Q3XLRFCD,XISNX,VANGUARD,VANGUARD Allocation Fund INV,INV,Y,FCCS,ADVISORY,ADVISORY,ASSET ADVISOR,SIM,S,Y,3584081.18,-3584081.18,-3584081.18,38,N,Y,Y,FSUSAMIGJS,Vanguard,US Fund Tactical Allocation,US Fund Tactical Allocation
2025-12-31,7BH25LLO3,MAQHX,DWS FUNDS,DWS FUNDS Bond Fund C,C,Y,WBS,ADVISORY,ADVISORY,CUSTOMCHOICE,QP,P,N,4676573.75,4676573.75,4676573.75,9,Y,Y,Y,FSC8694117,DWS,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-09-30,TC89K8YQK,ZWCJX,LORD ABBETT,LORD ABBETT Bond Fund A,A,N,PCG,BROKERAGE,BROKERAGE,FC/QC,SEP,S,N,2093614.4,-2093614.4,-2093614.4,29,Y,Y,Y,FSC2646842,Lord Abbett,US Fund High Yield Bond,US Fund High Yield Bond
2025-05-31,WC4RTWUZK,AJOEX,MFS,MFS Bond Fund C,C,Y,WBS,BROKERAGE,BROKERAGE,FUNDSOURCE,NON-RETIREMENT,S,N,2739255.95,-2739255.95,-2739255.95,46,Y,Y,Y,FSUSAR848N,MFS,US Fund Multisector Bond,US Fund Multisector Bond
2025-09-30,R7KO64T02,XMHMX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Blend Fund C,C,Y,WBS,BROKERAGE,BROKERAGE,FC/QC,QP,P,N,3184568.74,3184568.74,3184568.74,28,Y,Y,Y,FSC8379085,Franklin Templeton,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-01-31,O4KH2VLPY,NUYTX,PIMCO,PIMCO Blend Fund A,A,Y,PCG,ADVISORY,ADVISORY,MASTERS,NON-RETIREMENT,S,N,999912.14,-999912.14,-999912.14,45,Y,Y,Y,FSINVNDQ6K,PIMCO,US Fund Small Blend,US Fund Small Blend
2026-02-28,QZXEBB9EI,NKJYX,VANGUARD,VANGUARD Bond Fund A,A,Y,PCG,ADVISORY,ADVISORY,FC/QC,NON-RETIREMENT,P,N,3080736.11,3080736.11,3080736.11,45,Y,Y,N,FSC4693666,Vanguard,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-07-31,LFEWVZNVK,NLUCX,DWS FUNDS,DWS FUNDS Blend Fund INV,INV,Y,PCG,ADVISORY,ADVISORY,MASTERS,NON-RETIREMENT,S,N,4879125.7,-4879125.7,-4879125.7,50,Y,Y,Y,FSINVF3PFW,DWS,US Fund Large Blend,US Fund Large Blend
2026-01-31,3TV3I12VJ,ZZOUX,AMERICAN FUNDS,AMERICAN FUNDS Bond Fund A,A,N,PCG,BROKERAGE,BROKERAGE,PERSONALIZED UMA,NON-RETIREMENT,P,N,3692380.94,3692380.94,3692380.94,5,Y,Y,Y,FSUSA1CZS7,capital group,US Fund High Yield Bond,US Fund High Yield Bond
2025-01-31,S0R2SDS8B,UWNLX,AMERICAN FUNDS,AMERICAN FUNDS Bond Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,PIM,SIM,P,Y,2783214.8,2783214.8,2783214.8,10,Y,N,Y,FSC0723107,capital group,US Fund High Yield Bond,US Fund High Yield Bond
2026-02-28,QT3WVEDN9,OJDPX,BLACKROCK,BLACKROCK Blend Fund A,A,Y,WFAS,ADVISORY,ADVISORY,PIM,QP,S,N,2453009.43,-2453009.43,-2453009.43,12,Y,N,Y,FSINV1KDAD,BlackRock,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-09-30,B5M9J98CW,JURYX,AMERICAN FUNDS,AMERICAN FUNDS Growth Fund A,A,N,PCG,BROKERAGE,BROKERAGE,MASTERS,NON-RETIREMENT,P,N,1747340.05,1747340.05,1747340.05,40,Y,N,N,FSCAPBLFOC,capital group,US Fund Large Growth,US Fund Large Growth
2025-02-28,4V30T9NT3,QWPSX,INVESCO,INVESCO Growth Fund C,C,Y,FINET,BROKERAGE,BROKERAGE,BROKERAGE,SEP,S,N,2228613.4,-2228613.4,-2228613.4,8,Y,Y,Y,FSCAP5YC33,Invesco,US Fund Small Growth,US Fund Small Growth
2026-02-28,OQW9JA2M0,QUTIX,VANGUARD,VANGUARD Growth Fund C,C,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,SEP,S,N,2571788.16,-2571788.16,-2571788.16,7,Y,N,Y,FSCAP2IIZJ,Vanguard,US Fund Large Growth,US Fund Large Growth
2025-11-30,VBDIVUZZP,LHWTX,VANGUARD,VANGUARD Growth Fund A,A,Y,WBS,BROKERAGE,BROKERAGE,ASSET ADVISOR,NON-RETIREMENT,P,N,3351840.46,3351840.46,3351840.46,45,Y,N,Y,FSCAP853QJ,Vanguard,US Fund Large Growth,US Fund Large Growth
2025-12-31,4874FRHOC,JZGUX,INVESCO,INVESCO Bond Fund C,C,Y,PCG,ADVISORY,ADVISORY,CUSTOMCHOICE,SEP,S,N,119252.85,-119252.85,-119252.85,37,Y,N,Y,FSUSAFVJ1Z,Invesco,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-11-30,8LPQW2VMC,MAJHX,T ROWE PRICE,T ROWE PRICE Estate Fund S,S,Y,PCG,ADVISORY,ADVISORY,ASSET ADVISOR,QP,P,N,1582363.03,1582363.03,1582363.03,5,Y,Y,Y,FSINVOVNZB,T. Rowe Price,US Fund Real Estate,US Fund Real Estate
2025-10-31,3NX39RBSV,WWLNX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,FINET,ADVISORY,ADVISORY,PERSONALIZED UMA,NON-RETIREMENT,P,N,3826488.57,3826488.57,3826488.57,9,Y,N,N,FSINV8R1QP,capital group,US Fund Small Growth,US Fund Small Growth
2025-11-30,3KKV9RFTM,OOLIX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Growth Fund INST,INST,Y,FINET,BROKERAGE,BROKERAGE,PIM,IRA,P,N,3386606.58,3386606.58,3386606.58,36,Y,Y,Y,FSUSA9SEXI,Franklin Templeton,US Fund Small Growth,US Fund Small Growth
2025-09-30,LJ8YRDDP0,JDBYX,VANGUARD,VANGUARD Bond Fund INST,INST,N,FINET,BROKERAGE,BROKERAGE,FUNDSOURCE,SIM,P,N,426091.72,426091.72,426091.72,33,Y,Y,Y,FSC4848373,Vanguard,US Fund High Yield Bond,US Fund High Yield Bond
2025-04-30,WX7PTX63C,EHTOX,DWS FUNDS,DWS FUNDS Allocation Fund A,A,Y,WFAS,ADVISORY,ADVISORY,PERSONALIZED UMA,QP,P,N,3355054.07,3355054.07,3355054.07,43,Y,Y,Y,FSCAPPGOXS,DWS,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-06-30,QTL3Q4N89,MHJNX,MFS,MFS Blend Fund A,A,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,SEP,P,N,3356642.18,3356642.18,3356642.18,22,Y,Y,Y,FSCAPO8FAQ,MFS,US Fund Mid-Cap Blend,US Fund Mid-Cap Blend
2025-10-31,E2ATN2TWD,IZSNX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Bond Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,SIM,P,N,1582007.63,1582007.63,1582007.63,24,Y,N,N,FSC7967512,Franklin Templeton,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-08-31,N1YBWMLUN,GWZPX,INVESCO,INVESCO Blend Fund A,A,Y,FINET,ADVISORY,ADVISORY,MASTERS,NON-RETIREMENT,P,N,1527706.25,1527706.25,1527706.25,13,Y,N,Y,FSINVZILDX,Invesco,US Fund Large Blend,US Fund Large Blend
2026-03-31,4874FRHOC,JZGUX,INVESCO,INVESCO Bond Fund C,C,Y,WBS,ADVISORY,ADVISORY,FUNDSOURCE,IRA,P,Y,2536137.97,2536137.97,2536137.97,35,Y,Y,Y,FSUSAFVJ1Z,Invesco,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-06-30,FB9W1Q5UZ,JKDRX,VANGUARD,VANGUARD Growth Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,ASSET ADVISOR,SIM,P,N,4457242.0,4457242.0,4457242.0,1,Y,N,N,FSCAP3Y8BT,Vanguard,US Fund Large Growth,US Fund Large Growth
2025-11-30,QT3WVEDN9,OJDPX,BLACKROCK,BLACKROCK Blend Fund A,A,N,FCCS,ADVISORY,ADVISORY,CUSTOMCHOICE,SIM,P,N,2570926.33,2570926.33,2570926.33,3,Y,Y,Y,FSINV1KDAD,BlackRock,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-04-30,3TV3I12VJ,ZZOUX,AMERICAN FUNDS,AMERICAN FUNDS Bond Fund A,A,Y,WBS,ADVISORY,ADVISORY,PERSONALIZED UMA,IRA,P,N,1034266.99,1034266.99,1034266.99,42,Y,N,Y,FSUSA1CZS7,capital group,US Fund High Yield Bond,US Fund High Yield Bond
2026-02-28,BSWRPBJEK,WMAQX,JPMORGAN,JPMORGAN Growth Fund INV,INV,Y,PCG,ADVISORY,ADVISORY,ASSET ADVISOR,QP,S,N,2893367.86,-2893367.86,-2893367.86,15,Y,Y,N,FSINVVT0VG,JPMorgan,US Fund Large Growth,US Fund Large Growth
