row_id,date,period,year,month,month_name,product_name,category,region,channel,customer_segment,units_sold,returns,net_units,unit_price,unit_cost,gross_revenue,cogs,gross_profit,net_revenue,gross_margin_pct
162,2024-01-01,Jan 2024,2024,1,January,Mayonnaise 400g,Condiments,North,Wholesale,Family,454,11,443,3.65,1.57,1657.1,712.78,944.32,1616.95,56.99
163,2024-01-01,Jan 2024,2024,1,January,BBQ Sauce 350ml,Condiments,North,Wholesale,Health-Conscious,326,2,324,2.94,1.26,958.44,410.76,547.68,952.56,57.14
164,2024-01-01,Jan 2024,2024,1,January,Hot Sauce 150ml,Condiments,North,Wholesale,Students,315,4,311,3.26,1.4,1026.9,441.0,585.9,1013.86,57.06
165,2024-01-01,Jan 2024,2024,1,January,Potato Chips,Snacks,North,Hypermarket,Young Adults,489,4,485,3.42,1.44,1672.38,704.16,968.22,1658.7,57.89
166,2024-01-01,Jan 2024,2024,1,January,Tortilla Chips,Snacks,North,Hypermarket,Seniors,346,0,346,1.58,0.66,546.68,228.36,318.32,546.68,58.23
167,2024-01-01,Jan 2024,2024,1,January,Pretzels,Snacks,North,Hypermarket,Family,226,4,222,2.33,0.98,526.58,221.48,305.1,517.26,57.94
168,2024-01-01,Jan 2024,2024,1,January,Popcorn,Snacks,North,Hypermarket,Young Adults,465,10,455,2.17,0.91,1009.05,423.15,585.9,987.35,58.06
169,2024-01-01,Jan 2024,2024,1,January,Crackers,Snacks,North,Hypermarket,Family,594,9,585,3.71,1.56,2203.74,926.64,1277.1,2170.35,57.95
170,2024-01-01,Jan 2024,2024,1,January,Nuts Mix,Snacks,North,Hypermarket,Seniors,645,5,640,3.53,1.48,2276.85,954.6,1322.25,2259.2,58.07
171,2024-01-01,Jan 2024,2024,1,January,Cola 500ml,Beverages,North,Hypermarket,Students,113,0,113,3.21,1.22,362.73,137.86,224.87,362.73,61.99
172,2024-01-01,Jan 2024,2024,1,January,Orange Juice 1L,Beverages,North,Hypermarket,Family,131,0,131,1.03,0.39,134.93,51.09,83.84,134.93,62.14
173,2024-01-01,Jan 2024,2024,1,January,Mineral Water 1.5L,Beverages,North,Hypermarket,Health-Conscious,195,2,193,1.94,0.74,378.3,144.3,234.0,374.42,61.86
174,2024-01-01,Jan 2024,2024,1,January,Energy Drink,Beverages,North,Hypermarket,Family,177,4,173,0.88,0.33,155.76,58.41,97.35,152.24,62.5
175,2024-01-01,Jan 2024,2024,1,January,Iced Tea 330ml,Beverages,North,Hypermarket,Health-Conscious,484,3,481,1.39,0.53,672.76,256.52,416.24,668.59,61.87
176,2024-01-01,Jan 2024,2024,1,January,Sports Drink,Beverages,North,Hypermarket,Students,428,4,424,2.16,0.82,924.48,350.96,573.52,915.84,62.04
177,2024-01-01,Jan 2024,2024,1,January,Full Cream Milk 1L,Dairy,North,Hypermarket,Health-Conscious,567,1,566,1.3,0.72,737.1,408.24,328.86,735.8,44.62
178,2024-01-01,Jan 2024,2024,1,January,Greek Yogurt 200g,Dairy,North,Hypermarket,Young Adults,238,3,235,1.96,1.08,466.48,257.04,209.44,460.6,44.9
179,2024-01-01,Jan 2024,2024,1,January,Cheddar Cheese 250g,Dairy,North,Hypermarket,Young Adults,425,3,422,3.67,2.02,1559.75,858.5,701.25,1548.74,44.96
180,2024-01-01,Jan 2024,2024,1,January,Butter 250g,Dairy,North,Hypermarket,Young Adults,302,0,302,3.27,1.8,987.54,543.6,443.94,987.54,44.95
181,2024-01-01,Jan 2024,2024,1,January,Cream Cheese 150g,Dairy,North,Hypermarket,Health-Conscious,569,15,554,2.04,1.12,1160.76,637.28,523.48,1130.16,45.1
182,2024-01-01,Jan 2024,2024,1,January,White Bread Loaf,Bakery,North,Hypermarket,Seniors,377,11,366,2.77,1.39,1044.29,524.03,520.26,1013.82,49.82
183,2024-01-01,Jan 2024,2024,1,January,Whole Wheat Bread,Bakery,North,Hypermarket,Students,454,1,453,3.43,1.72,1557.22,780.88,776.34,1553.79,49.85
184,2024-01-01,Jan 2024,2024,1,January,Croissant 4pk,Bakery,North,Hypermarket,Health-Conscious,417,10,407,1.02,0.51,425.34,212.67,212.67,415.14,50.0
185,2024-01-01,Jan 2024,2024,1,January,Muffins 6pk,Bakery,North,Hypermarket,Health-Conscious,319,3,316,3.42,1.71,1090.98,545.49,545.49,1080.72,50.0
186,2024-01-01,Jan 2024,2024,1,January,Bagels 4pk,Bakery,North,Hypermarket,Young Adults,302,1,301,3.09,1.54,933.18,465.08,468.1,930.09,50.16
187,2024-01-01,Jan 2024,2024,1,January,Milk Chocolate Bar,Confectionery,North,Hypermarket,Seniors,176,4,172,1.61,0.64,283.36,112.64,170.72,276.92,60.25
188,2024-01-01,Jan 2024,2024,1,January,Dark Chocolate Bar,Confectionery,North,Hypermarket,Students,512,9,503,1.23,0.49,629.76,250.88,378.88,618.69,60.16
189,2024-01-01,Jan 2024,2024,1,January,Gummy Bears,Confectionery,North,Hypermarket,Health-Conscious,775,17,758,2.91,1.16,2255.25,899.0,1356.25,2205.78,60.14
190,2024-01-01,Jan 2024,2024,1,January,Jelly Beans,Confectionery,North,Hypermarket,Health-Conscious,799,1,798,1.61,0.64,1286.39,511.36,775.03,1284.78,60.25
191,2024-01-01,Jan 2024,2024,1,January,Hard Candy Mix,Confectionery,North,Hypermarket,Health-Conscious,777,8,769,1.09,0.44,846.93,341.88,505.05,838.21,59.63
192,2024-01-01,Jan 2024,2024,1,January,Frozen Pizza,Frozen,North,Hypermarket,Health-Conscious,113,0,113,3.03,1.45,342.39,163.85,178.54,342.39,52.15
193,2024-01-01,Jan 2024,2024,1,January,Ice Cream 1L,Frozen,North,Hypermarket,Young Adults,442,7,435,7.16,3.44,3164.72,1520.48,1644.24,3114.6,51.96
194,2024-01-01,Jan 2024,2024,1,January,Frozen Fries 1kg,Frozen,North,Hypermarket,Young Adults,729,18,711,5.82,2.79,4242.78,2033.91,2208.87,4138.02,52.06
195,2024-01-01,Jan 2024,2024,1,January,Fish Fingers 400g,Frozen,North,Hypermarket,Students,666,2,664,6.94,3.33,4622.04,2217.78,2404.26,4608.16,52.02
196,2024-01-01,Jan 2024,2024,1,January,Frozen Peas 500g,Frozen,North,Hypermarket,Seniors,652,10,642,6.51,3.12,4244.52,2034.24,2210.28,4179.42,52.07
197,2024-01-01,Jan 2024,2024,1,January,Canned Tuna 185g,Canned Goods,North,Hypermarket,Seniors,240,6,234,1.67,0.75,400.8,180.0,220.8,390.78,55.09
198,2024-01-01,Jan 2024,2024,1,January,Canned Beans 400g,Canned Goods,North,Hypermarket,Students,637,17,620,2.45,1.1,1560.65,700.7,859.95,1519.0,55.1
199,2024-01-01,Jan 2024,2024,1,January,Canned Tomatoes 400g,Canned Goods,North,Hypermarket,Seniors,133,2,131,1.38,0.62,183.54,82.46,101.08,180.78,55.07
200,2024-01-01,Jan 2024,2024,1,January,Canned Corn 340g,Canned Goods,North,Hypermarket,Students,421,8,413,1.69,0.76,711.49,319.96,391.53,697.97,55.03
201,2024-01-01,Jan 2024,2024,1,January,Tomato Ketchup 500ml,Condiments,North,Hypermarket,Health-Conscious,98,1,97,3.57,1.54,349.86,150.92,198.94,346.29,56.86
202,2024-01-01,Jan 2024,2024,1,January,Mustard 250g,Condiments,North,Hypermarket,Health-Conscious,505,11,494,3.05,1.31,1540.25,661.55,878.7,1506.7,57.05
203,2024-01-01,Jan 2024,2024,1,January,Mayonnaise 400g,Condiments,North,Hypermarket,Family,710,6,704,3.65,1.57,2591.5,1114.7,1476.8,2569.6,56.99
204,2024-01-01,Jan 2024,2024,1,January,BBQ Sauce 350ml,Condiments,North,Hypermarket,Seniors,415,7,408,2.94,1.26,1220.1,522.9,697.2,1199.52,57.14
205,2024-01-01,Jan 2024,2024,1,January,Hot Sauce 150ml,Condiments,North,Hypermarket,Health-Conscious,592,7,585,3.26,1.4,1929.92,828.8,1101.12,1907.1,57.06
206,2024-01-01,Jan 2024,2024,1,January,Potato Chips,Snacks,South,Supermarket,Family,221,4,217,3.42,1.44,755.82,318.24,437.58,742.14,57.89
207,2024-01-01,Jan 2024,2024,1,January,Tortilla Chips,Snacks,South,Supermarket,Family,422,7,415,1.58,0.66,666.76,278.52,388.24,655.7,58.23
208,2024-01-01,Jan 2024,2024,1,January,Pretzels,Snacks,South,Supermarket,Young Adults,202,3,199,2.33,0.98,470.66,197.96,272.7,463.67,57.94
209,2024-01-01,Jan 2024,2024,1,January,Popcorn,Snacks,South,Supermarket,Seniors,367,6,361,2.17,0.91,796.39,333.97,462.42,783.37,58.06
210,2024-01-01,Jan 2024,2024,1,January,Crackers,Snacks,South,Supermarket,Young Adults,636,14,622,3.71,1.56,2359.56,992.16,1367.4,2307.62,57.95
211,2024-01-01,Jan 2024,2024,1,January,Nuts Mix,Snacks,South,Supermarket,Health-Conscious,213,4,209,3.53,1.48,751.89,315.24,436.65,737.77,58.07
212,2024-01-01,Jan 2024,2024,1,January,Cola 500ml,Beverages,South,Supermarket,Seniors,188,3,185,3.21,1.22,603.48,229.36,374.12,593.85,61.99
213,2024-01-01,Jan 2024,2024,1,January,Orange Juice 1L,Beverages,South,Supermarket,Health-Conscious,375,4,371,1.03,0.39,386.25,146.25,240.0,382.13,62.14
214,2024-01-01,Jan 2024,2024,1,January,Mineral Water 1.5L,Beverages,South,Supermarket,Seniors,59,1,58,1.94,0.74,114.46,43.66,70.8,112.52,61.86
215,2024-01-01,Jan 2024,2024,1,January,Energy Drink,Beverages,South,Supermarket,Students,176,2,174,0.88,0.33,154.88,58.08,96.8,153.12,62.5
216,2024-01-01,Jan 2024,2024,1,January,Iced Tea 330ml,Beverages,South,Supermarket,Health-Conscious,330,6,324,1.39,0.53,458.7,174.9,283.8,450.36,61.87
217,2024-01-01,Jan 2024,2024,1,January,Sports Drink,Beverages,South,Supermarket,Young Adults,478,11,467,2.16,0.82,1032.48,391.96,640.52,1008.72,62.04
218,2024-01-01,Jan 2024,2024,1,January,Full Cream Milk 1L,Dairy,South,Supermarket,Young Adults,320,6,314,1.3,0.72,416.0,230.4,185.6,408.2,44.62
219,2024-01-01,Jan 2024,2024,1,January,Greek Yogurt 200g,Dairy,South,Supermarket,Students,113,3,110,1.96,1.08,221.48,122.04,99.44,215.6,44.9
220,2024-01-01,Jan 2024,2024,1,January,Cheddar Cheese 250g,Dairy,South,Supermarket,Young Adults,527,15,512,3.67,2.02,1934.09,1064.54,869.55,1879.04,44.96
221,2024-01-01,Jan 2024,2024,1,January,Butter 250g,Dairy,South,Supermarket,Health-Conscious,100,2,98,3.27,1.8,327.0,180.0,147.0,320.46,44.95
222,2024-01-01,Jan 2024,2024,1,January,Cream Cheese 150g,Dairy,South,Supermarket,Students,196,0,196,2.04,1.12,399.84,219.52,180.32,399.84,45.1
223,2024-01-01,Jan 2024,2024,1,January,White Bread Loaf,Bakery,South,Supermarket,Young Adults,452,6,446,2.77,1.39,1252.04,628.28,623.76,1235.42,49.82
224,2024-01-01,Jan 2024,2024,1,January,Whole Wheat Bread,Bakery,South,Supermarket,Seniors,201,2,199,3.43,1.72,689.43,345.72,343.71,682.57,49.85
225,2024-01-01,Jan 2024,2024,1,January,Croissant 4pk,Bakery,South,Supermarket,Seniors,493,13,480,1.02,0.51,502.86,251.43,251.43,489.6,50.0
226,2024-01-01,Jan 2024,2024,1,January,Muffins 6pk,Bakery,South,Supermarket,Students,516,1,515,3.42,1.71,1764.72,882.36,882.36,1761.3,50.0
227,2024-01-01,Jan 2024,2024,1,January,Bagels 4pk,Bakery,South,Supermarket,Seniors,133,1,132,3.09,1.54,410.97,204.82,206.15,407.88,50.16
228,2024-01-01,Jan 2024,2024,1,January,Milk Chocolate Bar,Confectionery,South,Supermarket,Family,196,5,191,1.61,0.64,315.56,125.44,190.12,307.51,60.25
229,2024-01-01,Jan 2024,2024,1,January,Dark Chocolate Bar,Confectionery,South,Supermarket,Seniors,208,0,208,1.23,0.49,255.84,101.92,153.92,255.84,60.16
230,2024-01-01,Jan 2024,2024,1,January,Gummy Bears,Confectionery,South,Supermarket,Family,139,2,137,2.91,1.16,404.49,161.24,243.25,398.67,60.14
231,2024-01-01,Jan 2024,2024,1,January,Jelly Beans,Confectionery,South,Supermarket,Young Adults,500,7,493,1.61,0.64,805.0,320.0,485.0,793.73,60.25
232,2024-01-01,Jan 2024,2024,1,January,Hard Candy Mix,Confectionery,South,Supermarket,Young Adults,594,5,589,1.09,0.44,647.46,261.36,386.1,642.01,59.63
233,2024-01-01,Jan 2024,2024,1,January,Frozen Pizza,Frozen,South,Supermarket,Students,230,4,226,3.03,1.45,696.9,333.5,363.4,684.78,52.15
234,2024-01-01,Jan 2024,2024,1,January,Ice Cream 1L,Frozen,South,Supermarket,Health-Conscious,331,2,329,7.16,3.44,2369.96,1138.64,1231.32,2355.64,51.96
235,2024-01-01,Jan 2024,2024,1,January,Frozen Fries 1kg,Frozen,South,Supermarket,Seniors,318,7,311,5.82,2.79,1850.76,887.22,963.54,1810.02,52.06
236,2024-01-01,Jan 2024,2024,1,January,Fish Fingers 400g,Frozen,South,Supermarket,Students,364,4,360,6.94,3.33,2526.16,1212.12,1314.04,2498.4,52.02
237,2024-01-01,Jan 2024,2024,1,January,Frozen Peas 500g,Frozen,South,Supermarket,Seniors,213,4,209,6.51,3.12,1386.63,664.56,722.07,1360.59,52.07
238,2024-01-01,Jan 2024,2024,1,January,Canned Tuna 185g,Canned Goods,South,Supermarket,Students,389,11,378,1.67,0.75,649.63,291.75,357.88,631.26,55.09
239,2024-01-01,Jan 2024,2024,1,January,Canned Beans 400g,Canned Goods,South,Supermarket,Seniors,321,3,318,2.45,1.1,786.45,353.1,433.35,779.1,55.1
240,2024-01-01,Jan 2024,2024,1,January,Canned Tomatoes 400g,Canned Goods,South,Supermarket,Family,506,7,499,1.38,0.62,698.28,313.72,384.56,688.62,55.07
241,2024-01-01,Jan 2024,2024,1,January,Canned Corn 340g,Canned Goods,South,Supermarket,Health-Conscious,465,4,461,1.69,0.76,785.85,353.4,432.45,779.09,55.03
242,2024-01-01,Jan 2024,2024,1,January,Tomato Ketchup 500ml,Condiments,South,Supermarket,Students,317,4,313,3.57,1.54,1131.69,488.18,643.51,1117.41,56.86
243,2024-01-01,Jan 2024,2024,1,January,Mustard 250g,Condiments,South,Supermarket,Family,86,2,84,3.05,1.31,262.3,112.66,149.64,256.2,57.05
244,2024-01-01,Jan 2024,2024,1,January,Mayonnaise 400g,Condiments,South,Supermarket,Seniors,626,7,619,3.65,1.57,2284.9,982.82,1302.08,2259.35,56.99
245,2024-01-01,Jan 2024,2024,1,January,BBQ Sauce 350ml,Condiments,South,Supermarket,Young Adults,390,9,381,2.94,1.26,1146.6,491.4,655.2,1120.14,57.14
246,2024-01-01,Jan 2024,2024,1,January,Hot Sauce 150ml,Condiments,South,Supermarket,Young Adults,342,10,332,3.26,1.4,1114.92,478.8,636.12,1082.32,57.06
247,2024-01-01,Jan 2024,2024,1,January,Potato Chips,Snacks,South,Convenience Store,Family,137,2,135,3.42,1.44,468.54,197.28,271.26,461.7,57.89
248,2024-01-01,Jan 2024,2024,1,January,Tortilla Chips,Snacks,South,Convenience Store,Seniors,313,2,311,1.58,0.66,494.54,206.58,287.96,491.38,58.23
249,2024-01-01,Jan 2024,2024,1,January,Pretzels,Snacks,South,Convenience Store,Seniors,132,3,129,2.33,0.98,307.56,129.36,178.2,300.57,57.94
250,2024-01-01,Jan 2024,2024,1,January,Popcorn,Snacks,South,Convenience Store,Health-Conscious,161,2,159,2.17,0.91,349.37,146.51,202.86,345.03,58.06
251,2024-01-01,Jan 2024,2024,1,January,Crackers,Snacks,South,Convenience Store,Young Adults,457,4,453,3.71,1.56,1695.47,712.92,982.55,1680.63,57.95
252,2024-01-01,Jan 2024,2024,1,January,Nuts Mix,Snacks,South,Convenience Store,Seniors,448,11,437,3.53,1.48,1581.44,663.04,918.4,1542.61,58.07
253,2024-01-01,Jan 2024,2024,1,January,Cola 500ml,Beverages,South,Convenience Store,Students,255,1,254,3.21,1.22,818.55,311.1,507.45,815.34,61.99
254,2024-01-01,Jan 2024,2024,1,January,Orange Juice 1L,Beverages,South,Convenience Store,Young Adults,132,3,129,1.03,0.39,135.96,51.48,84.48,132.87,62.14
255,2024-01-01,Jan 2024,2024,1,January,Mineral Water 1.5L,Beverages,South,Convenience Store,Students,218,0,218,1.94,0.74,422.92,161.32,261.6,422.92,61.86
256,2024-01-01,Jan 2024,2024,1,January,Energy Drink,Beverages,South,Convenience Store,Students,194,2,192,0.88,0.33,170.72,64.02,106.7,168.96,62.5
257,2024-01-01,Jan 2024,2024,1,January,Iced Tea 330ml,Beverages,South,Convenience Store,Seniors,195,0,195,1.39,0.53,271.05,103.35,167.7,271.05,61.87
258,2024-01-01,Jan 2024,2024,1,January,Sports Drink,Beverages,South,Convenience Store,Health-Conscious,173,4,169,2.16,0.82,373.68,141.86,231.82,365.04,62.04
259,2024-01-01,Jan 2024,2024,1,January,Full Cream Milk 1L,Dairy,South,Convenience Store,Young Adults,320,1,319,1.3,0.72,416.0,230.4,185.6,414.7,44.62
260,2024-01-01,Jan 2024,2024,1,January,Greek Yogurt 200g,Dairy,South,Convenience Store,Seniors,427,10,417,1.96,1.08,836.92,461.16,375.76,817.32,44.9
261,2024-01-01,Jan 2024,2024,1,January,Cheddar Cheese 250g,Dairy,South,Convenience Store,Family,302,0,302,3.67,2.02,1108.34,610.04,498.3,1108.34,44.96
262,2024-01-01,Jan 2024,2024,1,January,Butter 250g,Dairy,South,Convenience Store,Family,308,1,307,3.27,1.8,1007.16,554.4,452.76,1003.89,44.95
263,2024-01-01,Jan 2024,2024,1,January,Cream Cheese 150g,Dairy,South,Convenience Store,Young Adults,245,6,239,2.04,1.12,499.8,274.4,225.4,487.56,45.1
264,2024-01-01,Jan 2024,2024,1,January,White Bread Loaf,Bakery,South,Convenience Store,Health-Conscious,358,6,352,2.77,1.39,991.66,497.62,494.04,975.04,49.82
265,2024-01-01,Jan 2024,2024,1,January,Whole Wheat Bread,Bakery,South,Convenience Store,Family,182,3,179,3.43,1.72,624.26,313.04,311.22,613.97,49.85
266,2024-01-01,Jan 2024,2024,1,January,Croissant 4pk,Bakery,South,Convenience Store,Seniors,386,0,386,1.02,0.51,393.72,196.86,196.86,393.72,50.0
267,2024-01-01,Jan 2024,2024,1,January,Muffins 6pk,Bakery,South,Convenience Store,Students,288,3,285,3.42,1.71,984.96,492.48,492.48,974.7,50.0
268,2024-01-01,Jan 2024,2024,1,January,Bagels 4pk,Bakery,South,Convenience Store,Seniors,272,8,264,3.09,1.54,840.48,418.88,421.6,815.76,50.16
269,2024-01-01,Jan 2024,2024,1,January,Milk Chocolate Bar,Confectionery,South,Convenience Store,Seniors,319,3,316,1.61,0.64,513.59,204.16,309.43,508.76,60.25
270,2024-01-01,Jan 2024,2024,1,January,Dark Chocolate Bar,Confectionery,South,Convenience Store,Students,191,0,191,1.23,0.49,234.93,93.59,141.34,234.93,60.16
271,2024-01-01,Jan 2024,2024,1,January,Gummy Bears,Confectionery,South,Convenience Store,Health-Conscious,255,0,255,2.91,1.16,742.05,295.8,446.25,742.05,60.14
272,2024-01-01,Jan 2024,2024,1,January,Jelly Beans,Confectionery,South,Convenience Store,Young Adults,117,1,116,1.61,0.64,188.37,74.88,113.49,186.76,60.25
273,2024-01-01,Jan 2024,2024,1,January,Hard Candy Mix,Confectionery,South,Convenience Store,Health-Conscious,207,1,206,1.09,0.44,225.63,91.08,134.55,224.54,59.63
274,2024-01-01,Jan 2024,2024,1,January,Frozen Pizza,Frozen,South,Convenience Store,Young Adults,237,5,232,3.03,1.45,718.11,343.65,374.46,702.96,52.15
275,2024-01-01,Jan 2024,2024,1,January,Ice Cream 1L,Frozen,South,Convenience Store,Health-Conscious,180,0,180,7.16,3.44,1288.8,619.2,669.6,1288.8,51.96
276,2024-01-01,Jan 2024,2024,1,January,Frozen Fries 1kg,Frozen,South,Convenience Store,Young Adults,289,2,287,5.82,2.79,1681.98,806.31,875.67,1670.34,52.06
277,2024-01-01,Jan 2024,2024,1,January,Fish Fingers 400g,Frozen,South,Convenience Store,Family,263,0,263,6.94,3.33,1825.22,875.79,949.43,1825.22,52.02
278,2024-01-01,Jan 2024,2024,1,January,Frozen Peas 500g,Frozen,South,Convenience Store,Young Adults,131,2,129,6.51,3.12,852.81,408.72,444.09,839.79,52.07
279,2024-01-01,Jan 2024,2024,1,January,Canned Tuna 185g,Canned Goods,South,Convenience Store,Family,59,0,59,1.67,0.75,98.53,44.25,54.28,98.53,55.09
280,2024-01-01,Jan 2024,2024,1,January,Canned Beans 400g,Canned Goods,South,Convenience Store,Family,353,7,346,2.45,1.1,864.85,388.3,476.55,847.7,55.1
281,2024-01-01,Jan 2024,2024,1,January,Canned Tomatoes 400g,Canned Goods,South,Convenience Store,Health-Conscious,400,9,391,1.38,0.62,552.0,248.0,304.0,539.58,55.07
282,2024-01-01,Jan 2024,2024,1,January,Canned Corn 340g,Canned Goods,South,Convenience Store,Young Adults,129,0,129,1.69,0.76,218.01,98.04,119.97,218.01,55.03
283,2024-01-01,Jan 2024,2024,1,January,Tomato Ketchup 500ml,Condiments,South,Convenience Store,Family,262,0,262,3.57,1.54,935.34,403.48,531.86,935.34,56.86
284,2024-01-01,Jan 2024,2024,1,January,Mustard 250g,Condiments,South,Convenience Store,Students,431,10,421,3.05,1.31,1314.55,564.61,749.94,1284.05,57.05
285,2024-01-01,Jan 2024,2024,1,January,Mayonnaise 400g,Condiments,South,Convenience Store,Students,130,0,130,3.65,1.57,474.5,204.1,270.4,474.5,56.99
286,2024-01-01,Jan 2024,2024,1,January,BBQ Sauce 350ml,Condiments,South,Convenience Store,Young Adults,105,0,105,2.94,1.26,308.7,132.3,176.4,308.7,57.14
287,2024-01-01,Jan 2024,2024,1,January,Hot Sauce 150ml,Condiments,South,Convenience Store,Health-Conscious,133,2,131,3.26,1.4,433.58,186.2,247.38,427.06,57.06
288,2024-01-01,Jan 2024,2024,1,January,Potato Chips,Snacks,South,Online,Health-Conscious,479,4,475,3.42,1.44,1638.18,689.76,948.42,1624.5,57.89
289,2024-01-01,Jan 2024,2024,1,January,Tortilla Chips,Snacks,South,Online,Students,484,1,483,1.58,0.66,764.72,319.44,445.28,763.14,58.23
290,2024-01-01,Jan 2024,2024,1,January,Pretzels,Snacks,South,Online,Health-Conscious,193,5,188,2.33,0.98,449.69,189.14,260.55,438.04,57.94
291,2024-01-01,Jan 2024,2024,1,January,Popcorn,Snacks,South,Online,Young Adults,260,6,254,2.17,0.91,564.2,236.6,327.6,551.18,58.06
292,2024-01-01,Jan 2024,2024,1,January,Crackers,Snacks,South,Online,Students,416,6,410,3.71,1.56,1543.36,648.96,894.4,1521.1,57.95
293,2024-01-01,Jan 2024,2024,1,January,Nuts Mix,Snacks,South,Online,Seniors,148,2,146,3.53,1.48,522.44,219.04,303.4,515.38,58.07
294,2024-01-01,Jan 2024,2024,1,January,Cola 500ml,Beverages,South,Online,Students,373,1,372,3.21,1.22,1197.33,455.06,742.27,1194.12,61.99
295,2024-01-01,Jan 2024,2024,1,January,Orange Juice 1L,Beverages,South,Online,Family,135,3,132,1.03,0.39,139.05,52.65,86.4,135.96,62.14
296,2024-01-01,Jan 2024,2024,1,January,Mineral Water 1.5L,Beverages,South,Online,Seniors,135,1,134,1.94,0.74,261.9,99.9,162.0,259.96,61.86
297,2024-01-01,Jan 2024,2024,1,January,Energy Drink,Beverages,South,Online,Health-Conscious,102,2,100,0.88,0.33,89.76,33.66,56.1,88.0,62.5
298,2024-01-01,Jan 2024,2024,1,January,Iced Tea 330ml,Beverages,South,Online,Students,141,0,141,1.39,0.53,195.99,74.73,121.26,195.99,61.87
299,2024-01-01,Jan 2024,2024,1,January,Sports Drink,Beverages,South,Online,Seniors,273,1,272,2.16,0.82,589.68,223.86,365.82,587.52,62.04
300,2024-01-01,Jan 2024,2024,1,January,Full Cream Milk 1L,Dairy,South,Online,Students,486,3,483,1.3,0.72,631.8,349.92,281.88,627.9,44.62
301,2024-01-01,Jan 2024,2024,1,January,Greek Yogurt 200g,Dairy,South,Online,Health-Conscious,161,2,159,1.96,1.08,315.56,173.88,141.68,311.64,44.9
302,2024-01-01,Jan 2024,2024,1,January,Cheddar Cheese 250g,Dairy,South,Online,Health-Conscious,188,1,187,3.67,2.02,689.96,379.76,310.2,686.29,44.96
303,2024-01-01,Jan 2024,2024,1,January,Butter 250g,Dairy,South,Online,Health-Conscious,508,0,508,3.27,1.8,1661.16,914.4,746.76,1661.16,44.95
304,2024-01-01,Jan 2024,2024,1,January,Cream Cheese 150g,Dairy,South,Online,Seniors,269,4,265,2.04,1.12,548.76,301.28,247.48,540.6,45.1
305,2024-01-01,Jan 2024,2024,1,January,White Bread Loaf,Bakery,South,Online,Young Adults,362,2,360,2.77,1.39,1002.74,503.18,499.56,997.2,49.82
